gene,cidx,dev_from_random
146923_at,0.4539669511928212,0.04603304880717879
57231_at,0.5460056905230903,0.04600569052309034
80167_at,0.5459947472094551,0.04599474720945507
5937_at,0.5459783322390019,0.04597833223900194
102724105_at,0.5459728605821843,0.045972860582184305
79004_at,0.4540380827314511,0.045961917268548924
105376745_at,0.45406544101553953,0.04593455898446047
51107_at,0.45407091267235716,0.04592908732764284
8517_at,0.45408732764281023,0.045912672357189765
56912_at,0.5458524841321952,0.045852484132195226
7392_at,0.45416393083825785,0.045836069161742155
114799_at,0.5458251258481068,0.04582512584810683
3903_at,0.45419128912234624,0.04580871087765376
144453_at,0.4542405340337054,0.0457594659662946
8566_at,0.4542405340337054,0.0457594659662946
26286_at,0.5456773911140294,0.04567739111402935
338557_at,0.4543554388268768,0.04564456117312321
267020_at,0.5456172028890348,0.045617202889034814
56242_at,0.545595316261764,0.04559531626176405
105370370_at,0.5455898446049464,0.04558984460494642
160492_at,0.4544484569927774,0.045551543007222584
147645_at,0.4544539286495951,0.04554607135040489
1351_at,0.4544703436200482,0.04552965637995182
91355_at,0.4544758152768658,0.04552418472313419
51348_at,0.5455077697526811,0.045507769752681115
90952_at,0.45451958853140734,0.04548041146859266
54953_at,0.545458524841322,0.04545852484132196
9302_at,0.5454421098708689,0.04544210987086894
7297_at,0.454629021667761,0.04537097833223902
6905_at,0.5453655066754213,0.045365506675421274
5684_at,0.5453655066754213,0.045365506675421274
8218_at,0.45463996498139636,0.04536003501860364
56776_at,0.45463996498139636,0.04536003501860364
10398_at,0.45463996498139636,0.04536003501860364
8732_at,0.5453217334208799,0.04532173342087986
5286_at,0.5453053184504267,0.045305318450426735
26034_at,0.5453053184504267,0.045305318450426735
23392_at,0.5452724885095207,0.0452724885095207
4190_at,0.5452724885095207,0.0452724885095207
100874130_at,0.45475486977456775,0.04524513022543225
64073_at,0.45476034143138544,0.04523965856861456
170959_at,0.5452177719413438,0.0452177719413438
401027_at,0.4548314729700153,0.045168527029984695
728975_at,0.4548314729700153,0.045168527029984695
23190_at,0.5451575837163493,0.04515758371634926
7634_at,0.5451411687458962,0.04514116874589624
6018_at,0.5451356970890786,0.04513569708907861
60684_at,0.5451356970890786,0.04513569708907861
692223_at,0.5451302254322609,0.04513022543226086
55146_at,0.45486977456773914,0.04513022543226086
27429_at,0.45488618953819215,0.045113810461807846
3646_at,0.5451083388049901,0.0451083388049901
79674_at,0.45489713285182753,0.045102867148172465
9652_at,0.5450973954913548,0.04509739549135483
84662_at,0.4549354344495513,0.04506456555044869
11126_at,0.5450645655504487,0.04506456555044869
85236_at,0.4549518494200044,0.045048150579995616
83658_at,0.45499562267454585,0.04500437732545415
134359_at,0.5449879623550011,0.04498796235500113
81622_at,0.4550120376449989,0.04498796235500108
346296_at,0.4550612825563581,0.04493871744364192
102724289_at,0.4550667542131758,0.04493324578682423
51027_at,0.45510505581089955,0.04489494418910045
107986972_at,0.45511052746771724,0.04488947253228276
643723_at,0.45511052746771724,0.04488947253228276
9325_at,0.5448785292186474,0.044878529218647434
28772_at,0.45514335740862333,0.04485664259137667
4287_at,0.5448456992777413,0.04484569927774129
55076_at,0.4551543007222587,0.04484569927774129
56937_at,0.5448402276209237,0.044840227620923656
128372_at,0.4551816590063471,0.044818340993652894
9527_at,0.5448019260231999,0.04480192602319988
1950_at,0.45523637557452395,0.044763624425476045
28804_at,0.45523637557452395,0.044763624425476045
9994_at,0.544763624425476,0.04476362442547599
106633802_at,0.544763624425476,0.04476362442547599
80774_at,0.45524184723134165,0.044758152768658355
10944_at,0.544747209455023,0.044747209455022974
729338_at,0.4553075071131539,0.044692492886846125
102724684_at,0.54465966294594,0.04465966294594004
105373460_at,0.45535128036769534,0.044648719632304656
388566_at,0.5446377763186693,0.044637776318669276
9646_at,0.5445940030641279,0.04459400306412786
51647_at,0.4554114685926899,0.04458853140731012
83401_at,0.4554169402495076,0.044583059750492426
101928769_at,0.4554224119063252,0.04457758809367479
51605_at,0.5445721164368571,0.0445721164368571
100506551_at,0.4554278835631429,0.0445721164368571
101928813_at,0.4554388268767783,0.04456117312322172
1213_at,0.544555701466404,0.044555701466403974
107985773_at,0.45546071350404904,0.04453928649595096
100288072_at,0.45547712847450206,0.04452287152549794
581_at,0.4555099584154082,0.0444900415845918
107984178_at,0.4555209017290436,0.04447909827095642
439994_at,0.4555209017290436,0.04447909827095642
6729_at,0.544451739986868,0.04445173998686802
90522_at,0.455548260013132,0.04445173998686802
26765_at,0.544435325016415,0.044435325016415006
11260_at,0.5444298533595973,0.04442985335959726
7155_at,0.5444189100459619,0.04441891004596188
2681_at,0.45558656161085576,0.044413438389144244
7874_at,0.5443806084482381,0.0443806084482381
11054_at,0.4556576931494857,0.044342306850514324
23272_at,0.5443094769096082,0.04430947690960818
5468_at,0.4557178813744802,0.044282118625519784
345930_at,0.4557178813744802,0.044282118625519784
101929244_at,0.4557178813744802,0.044282118625519784
440836_at,0.4557397680017509,0.04426023199824908
9147_at,0.5442492886846138,0.04424928868461375
23207_at,0.4557507113153863,0.0442492886846137
11258_at,0.4557507113153863,0.0442492886846137
55101_at,0.4557507113153863,0.0442492886846137
644242_at,0.544243817027796,0.044243817027796006
65986_at,0.5442383453709784,0.04423834537097837
105375724_at,0.5442055154300722,0.04420551543007223
10111_at,0.5442000437732546,0.044200043773254594
517_at,0.45580542788356315,0.04419457211643685
574487_at,0.45584372948128693,0.04415627051871307
147807_at,0.4558546727949223,0.04414532720507769
54733_at,0.54413985554826,0.044139855548260054
107986294_at,0.45593674764718756,0.04406325235281244
3572_at,0.5440577806959948,0.04405778069599475
83590_at,0.45597504924491133,0.044024950755088665
51135_at,0.5440085357846356,0.044008535784635594
139105_at,0.4560024075289998,0.04399759247100021
105373525_at,0.4560078791858175,0.04399212081418252
162461_at,0.45601882249945286,0.04398117750054714
25962_at,0.5439757058437295,0.04397570584372945
29108_at,0.45605712409717664,0.043942875902823364
100337591_at,0.45605712409717664,0.043942875902823364
79075_at,0.4560625957539943,0.043937404246005674
101929468_at,0.45607901072444734,0.04392098927555266
50805_at,0.45607901072444734,0.04392098927555266
10241_at,0.5439155176187349,0.04391551761873491
3087_at,0.4560954256949004,0.043904574305099586
5196_at,0.4561282556358065,0.0438717443641935
5295_at,0.5438717443641935,0.0438717443641935
286333_at,0.45615561391989495,0.04384438608010505
25819_at,0.456172028890348,0.043827971109651975
84102_at,0.543827971109652,0.043827971109651975
1121_at,0.5438224994528343,0.04382249945283434
10273_at,0.4561993871744364,0.04380061282556358
26781_at,0.5438006128255636,0.04380061282556358
10079_at,0.4562212738017072,0.04377872619829282
10857_at,0.4562267454585248,0.04377325454147518
5552_at,0.5437732545414752,0.04377325454147518
92211_at,0.5437513679142044,0.04375136791420442
338755_at,0.45625957539943096,0.04374042460056904
641364_at,0.45625957539943096,0.04374042460056904
100130701_at,0.45626504705624865,0.04373495294375135
101929027_at,0.45628146202670167,0.04371853797329833
6443_at,0.5437075946596629,0.043707594659662896
10600_at,0.5437075946596629,0.043707594659662896
7114_at,0.4563142919676078,0.04368570803239219
100506757_at,0.4563471219085139,0.0436528780914861
101927723_at,0.4563744801926023,0.043625519807397706
22823_at,0.5435817465528562,0.04358174655285618
10632_at,0.5435762748960385,0.04357627489603855
645974_at,0.4564510833880499,0.043548916611950095
391114_at,0.4564510833880499,0.043548916611950095
22826_at,0.543532501641497,0.04353250164149702
1742_at,0.456467498358503,0.04353250164149702
4338_at,0.5435270299846794,0.04352702998467939
144608_at,0.4564948566425914,0.04350514335740863
100505845_at,0.45650579995622675,0.043494200043773246
6738_at,0.5434723134165025,0.043472313416502484
121512_at,0.5434668417596848,0.04346684175968485
3430_at,0.45653862989713284,0.04346137010286716
9939_at,0.5434613701028671,0.0434613701028671
51060_at,0.5434340118187787,0.043434011818778706
56944_at,0.4565769314948566,0.04342306850514338
645884_at,0.5434121251915079,0.043412125191507944
5706_at,0.5434066535346903,0.04340665353469031
100506035_at,0.4565933464653097,0.04340665353469031
105374117_at,0.4565933464653097,0.04340665353469031
139735_at,0.4565988181221274,0.04340118187787262
83706_at,0.4565988181221274,0.04340118187787262
51691_at,0.5433902385642373,0.04339023856423729
2017_at,0.45660976143576276,0.04339023856423724
79754_at,0.45663164806303347,0.04336835193696653
101928253_at,0.45664806303348654,0.04335193696651346
100507290_at,0.45665353469030423,0.04334646530969577
81442_at,0.4566590063471219,0.04334099365287808
105377499_at,0.543324578682425,0.04332457868242501
993_at,0.4567082512584811,0.04329174874151892
57464_at,0.4567082512584811,0.04329174874151892
26770_at,0.5432862770847012,0.04328627708470123
8065_at,0.5432862770847012,0.04328627708470123
64395_at,0.45671919457211646,0.04328080542788354
642366_at,0.45675202451302255,0.04324797548697745
1050_at,0.45675749616984024,0.04324250383015976
3717_at,0.5432315605165244,0.04323156051652444
101928484_at,0.4568122127380171,0.04318778726198291
714_at,0.4568286277084701,0.0431713722915299
102_at,0.5431659006347122,0.04316590063471215
116173_at,0.45685598599255856,0.043144014007441445
951_at,0.45688334427664695,0.04311665572335305
100616303_at,0.5431002407529,0.043100240752899976
677830_at,0.5430728824688116,0.04307288246881158
53829_at,0.5430619391551762,0.0430619391551762
105378646_at,0.5430619391551762,0.0430619391551762
123745_at,0.4569490041584592,0.04305099584154082
79003_at,0.5430236375574524,0.04302363755745242
1525_at,0.45699824906981834,0.04300175093018166
100302169_at,0.4570420223243598,0.04295797767564019
10808_at,0.5429579776756401,0.042957977675640135
56911_at,0.4570474939811775,0.0429525060188225
342909_at,0.5429525060188225,0.0429525060188225
8714_at,0.4570529656379952,0.04294703436200481
51735_at,0.5429415627051871,0.04294156270518712
5816_at,0.45706938060844826,0.04293061939155174
2501_at,0.4571459838038958,0.04285401619610418
10606_at,0.5428430728824688,0.0428430728824688
5440_at,0.5428321295688334,0.04283212956883342
100423033_at,0.4571788137448019,0.042821186255198096
79074_at,0.5428102429415627,0.04281024294156266
7060_at,0.5427664696870212,0.04276646968702125
1604_at,0.5427445830597505,0.042744583059750485
5046_at,0.4572663602538849,0.042733639746115104
107985770_at,0.4572773035675202,0.04272269643247978
6741_at,0.5427117531188443,0.04271175311884434
283871_at,0.4573046618516087,0.042695338148391326
156_at,0.45731013350842636,0.042689866491573636
8877_at,0.45731013350842636,0.042689866491573636
9886_at,0.45731560516524405,0.042684394834755945
121053_at,0.5426625082074852,0.042662508207485184
83699_at,0.45734843510615014,0.04265156489384986
84513_at,0.45734843510615014,0.04265156489384986
3984_at,0.45735390676296783,0.04264609323703217
26766_at,0.5426351499233968,0.04263514992339679
51315_at,0.5426351499233968,0.04263514992339679
29985_at,0.45737579339023854,0.04262420660976146
101929730_at,0.4573976800175093,0.0426023199824907
8192_at,0.45741409498796237,0.04258590501203763
378832_at,0.4574305099584154,0.04256949004158461
101928424_at,0.4574359816152331,0.04256401838476692
10681_at,0.45744145327205077,0.04255854672794923
26750_at,0.5425585467279492,0.04255854672794923
677820_at,0.5425530750711315,0.042553075071131485
54976_at,0.45747428321295686,0.042525716787043144
8887_at,0.5425038301597723,0.04250383015977233
199_at,0.5425038301597723,0.04250383015977233
9748_at,0.5425038301597723,0.04250383015977233
26226_at,0.457507113153863,0.042492886846137
1191_at,0.4575125848106807,0.04248741518931931
8428_at,0.4575289997811337,0.042471000218866295
837_at,0.5424217553075071,0.042421755307507136
55287_at,0.45759465966294594,0.042405340337054065
